0.61Date,Open,High,Low,Close,Volume,Adj Close
2010-07-09,60.97,61.07,60.38,60.54,12174000,59.46
2010-07-08,60.93,61.73,60.64,61.38,15895900,60.29
2010-07-07,59.33,60.70,59.04,60.61,17280000,59.53
2010-07-06,59.50,59.60,58.67,59.08,15461100,58.03
2010-07-02,59.42,59.59,58.85,59.08,10534400,58.03
2010-07-01,59.07,59.25,58.65,59.07,17973500,58.02
2010-06-30,59.04,59.61,58.94,59.06,15802100,58.01
2010-06-29,58.98,59.42,58.68,59.24,20236500,58.19
2010-06-28,59.01,59.79,58.81,59.45,15834300,58.39
2010-06-25,59.86,59.87,58.63,58.70,45006900,57.66
2010-06-24,59.03,59.94,59.03,59.60,18216100,58.54
2010-06-23,59.16,59.42,58.71,59.24,12659500,58.19
2010-06-22,59.25,60.09,59.12,59.16,13823800,58.11
2010-06-21,59.50,59.80,58.92,59.13,12143600,58.08
2010-06-18,59.18,59.29,58.85,59.18,16838200,58.13
2010-06-17,59.28,59.44,58.65,59.18,11723100,58.13
2010-06-16,59.25,59.58,58.78,59.24,8636300,58.19
2010-06-15,58.93,59.16,58.55,59.14,11103200,58.09
2010-06-14,58.70,59.10,58.38,58.42,10524000,57.38
2010-06-11,58.17,58.48,57.94,58.46,14713000,57.42
2010-06-10,58.72,59.13,58.35,58.50,16995200,57.46
2010-06-09,58.80,58.94,57.94,58.17,13173000,57.13
2010-06-08,58.15,58.71,57.87,58.64,14941500,57.60
2010-06-07,58.17,58.55,58.00,58.00,13843300,56.97
2010-06-04,58.96,59.03,57.76,58.01,21785400,56.98
2010-06-03,59.89,60.15,59.55,59.77,14254200,58.71
2010-06-02,59.07,59.73,58.69,59.73,15581800,58.67
2010-06-01,58.21,59.41,57.55,58.76,19508400,57.71
2010-05-28,58.72,59.12,58.19,58.30,26815900,57.26
2010-05-27,59.74,59.89,58.71,59.03,29926600,57.98
2010-05-26,60.83,60.83,59.65,59.66,18914100,58.07
2010-05-25,59.71,60.41,59.15,60.35,21179000,58.74
2010-05-24,60.62,61.45,60.21,60.57,13993300,58.95
2010-05-21,59.78,60.96,59.51,60.88,21813000,59.26
2010-05-20,61.82,61.84,60.55,60.55,24098700,58.93
2010-05-19,62.69,62.96,62.05,62.22,18863200,60.56
2010-05-18,63.44,63.56,62.85,62.97,18480900,61.29
2010-05-17,64.06,64.24,63.20,63.88,10260800,62.18
2010-05-14,64.71,64.79,63.41,63.97,12505100,62.26
2010-05-13,64.84,65.16,64.51,64.67,12337000,62.94
2010-05-12,64.85,65.05,64.49,64.90,11036800,63.17
2010-05-11,64.23,65.09,64.18,64.67,10879000,62.94
2010-05-10,64.91,65.36,64.00,64.75,18445400,63.02
2010-05-07,63.26,63.60,62.09,63.31,20467100,61.62
2010-05-06,65.04,65.10,60.03,63.40,24410000,61.71
2010-05-05,64.58,65.29,64.44,65.14,13143700,63.40
2010-05-04,65.07,65.28,64.41,64.70,14895700,62.97
2010-05-03,65.16,65.62,64.54,65.33,15310500,63.59
2010-04-30,65.13,65.34,64.30,64.30,14255900,62.58
2010-04-29,64.85,65.34,64.85,65.01,7930100,63.28
2010-04-28,64.43,64.86,64.25,64.62,12476600,62.90
2010-04-27,64.57,64.88,64.21,64.28,11862200,62.56
2010-04-26,64.99,65.20,64.72,64.76,9281500,63.03
2010-04-23,64.71,65.04,64.33,65.04,11674900,63.30
2010-04-22,65.18,65.24,64.33,64.78,19583000,63.05
2010-04-21,65.98,65.98,65.07,65.39,13355700,63.65
2010-04-20,66.03,66.20,65.73,65.99,11916400,64.23
2010-04-19,65.06,66.10,65.06,66.03,14626300,64.27
2010-04-16,65.34,65.65,64.89,65.02,15742500,63.28
2010-04-15,65.29,65.54,65.13,65.51,8656900,63.76
2010-04-14,65.43,65.60,65.18,65.49,10501900,63.74
2010-04-13,65.06,65.85,64.91,65.68,12481600,63.93
2010-04-12,65.11,65.21,64.93,65.11,8692200,63.37
2010-04-09,64.88,65.17,64.78,65.14,6972700,63.40
2010-04-08,65.19,65.19,64.77,64.93,8962600,63.20
2010-04-07,65.24,65.49,65.08,65.22,9409400,63.48
2010-04-06,65.13,65.45,65.00,65.31,8260100,63.57
2010-04-05,65.77,65.89,65.38,65.40,8617600,63.65
2010-04-01,65.37,65.77,65.24,65.77,10600600,64.01
2010-03-31,64.84,65.31,64.70,65.20,11939100,63.46
2010-03-30,64.95,64.98,64.56,64.90,8311600,63.17
2010-03-29,64.46,64.93,64.40,64.82,7812900,63.09
2010-03-26,64.68,64.72,64.33,64.38,9450400,62.66
2010-03-25,65.04,65.25,64.53,64.57,10496600,62.85
2010-03-24,65.31,65.31,64.75,64.75,9312500,63.02
2010-03-23,65.18,65.39,64.87,65.36,9453900,63.62
2010-03-22,65.07,65.44,64.98,65.10,8803800,63.36
2010-03-19,65.25,65.49,64.81,65.11,23112700,63.37
2010-03-18,64.58,65.15,64.37,65.06,11742100,63.32
2010-03-17,64.72,64.74,64.48,64.65,8060700,62.92
2010-03-16,64.70,64.72,64.23,64.53,8882000,62.81
2010-03-15,64.14,64.57,64.07,64.57,7444700,62.85
2010-03-12,64.26,64.26,63.85,64.18,8223000,62.47
2010-03-11,64.15,64.22,63.60,64.22,9957800,62.51
2010-03-10,64.49,64.56,64.15,64.29,8436600,62.57
2010-03-09,64.55,64.55,64.09,64.27,8827100,62.55
2010-03-08,64.08,64.41,64.02,64.20,33380500,62.49
2010-03-05,63.66,64.07,63.55,64.04,10633600,62.33
2010-03-04,63.53,63.70,63.37,63.57,8067200,61.87
2010-03-03,63.59,63.75,63.22,63.40,9360400,61.71
2010-03-02,63.31,63.64,63.02,63.44,9014000,61.75
2010-03-01,63.27,63.46,63.17,63.39,9219400,61.70
2010-02-26,63.46,63.59,63.00,63.00,9357800,61.32
2010-02-25,62.79,63.35,62.52,63.28,10528900,61.59
2010-02-24,63.55,63.85,63.25,63.45,8519300,61.76
2010-02-23,63.56,63.85,63.23,63.31,12481400,61.62
2010-02-22,63.81,64.10,63.39,63.49,9839700,61.80
2010-02-19,64.15,64.46,63.62,63.81,14222300,62.11
2010-02-18,63.98,64.70,63.95,64.53,8260600,62.33
2010-02-17,63.63,64.36,63.61,63.98,9485500,61.80
2010-02-16,63.25,63.71,62.82,63.61,10212400,61.44
2010-02-12,62.61,63.00,62.11,62.72,12335800,60.58
2010-02-11,62.62,63.21,62.26,62.91,8353600,60.77
2010-02-10,62.79,63.07,62.21,62.73,10115800,60.59
2010-02-09,62.55,63.47,62.47,62.76,11356400,60.62
2010-02-08,62.50,62.98,62.26,62.37,10081200,60.24
2010-02-05,62.69,63.60,61.89,62.64,16775200,60.51
2010-02-04,63.49,63.62,62.62,62.64,18397000,60.51
2010-02-03,63.87,63.87,63.29,63.63,9255900,61.46
2010-02-02,63.20,64.20,62.63,63.99,13609300,61.81
2010-02-01,63.26,63.26,62.77,63.09,10153400,60.94
2010-01-29,63.95,64.27,62.82,62.86,17844400,60.72
2010-01-28,63.57,64.07,63.04,63.80,17096000,61.63
2010-01-27,62.78,63.72,62.70,63.44,14982400,61.28
2010-01-26,62.64,63.01,62.22,62.79,15630300,60.65
2010-01-25,63.67,63.70,63.05,63.22,10001700,61.07
2010-01-22,63.91,64.19,63.09,63.20,14017200,61.05
2010-01-21,65.07,65.47,63.80,63.97,14473900,61.79
2010-01-20,65.47,65.95,64.47,65.15,13033000,62.93
2010-01-19,64.14,65.75,64.11,65.35,15181800,63.12
2010-01-15,65.14,65.20,63.98,64.56,20995000,62.36
2010-01-14,65.20,65.27,64.75,65.10,7899000,62.88
2010-01-13,64.54,65.23,64.54,64.97,13023800,62.76
2010-01-12,64.13,64.72,64.02,64.56,10820700,62.36
2010-01-11,64.75,64.75,64.01,64.22,7975700,62.03
2010-01-08,63.92,64.26,63.63,64.21,7898000,62.02
2010-01-07,64.25,64.35,63.74,63.99,10901600,61.81
2010-01-06,63.90,64.54,63.83,64.45,13171500,62.25
2010-01-05,64.58,64.62,63.82,63.93,10673100,61.75
2010-01-04,64.71,64.99,64.41,64.68,9506200,62.48
2009-12-31,65.12,65.12,64.33,64.41,6962300,62.22
2009-12-30,64.78,65.03,64.53,64.91,5602100,62.70
2009-12-29,65.09,65.40,64.92,64.94,6661900,62.73
2009-12-28,64.90,64.99,64.77,64.94,5693500,62.73
2009-12-24,64.69,64.84,64.52,64.70,2433900,62.50
2009-12-23,64.54,64.84,64.54,64.57,6360400,62.37
2009-12-22,64.31,64.81,64.31,64.53,7124600,62.33
2009-12-21,64.64,65.00,64.23,64.33,11125400,62.14
2009-12-18,64.75,64.75,63.91,64.37,22171000,62.18
2009-12-17,64.44,64.78,64.21,64.47,10088900,62.27
2009-12-16,64.95,65.08,64.75,64.80,13333300,62.59
2009-12-15,64.73,64.80,64.45,64.74,10717800,62.53
2009-12-14,65.20,65.41,64.85,64.96,8172500,62.75
2009-12-11,64.74,65.16,64.72,64.85,7194100,62.64
2009-12-10,64.65,65.00,64.39,64.77,8841900,62.56
2009-12-09,64.40,64.40,64.03,64.38,8911600,62.19
2009-12-08,64.50,64.64,63.93,64.25,11073800,62.06
2009-12-07,64.48,64.76,64.19,64.37,9106500,62.18
2009-12-04,64.74,65.28,64.16,64.36,14992400,62.17
2009-12-03,64.05,64.73,63.87,64.16,12520100,61.97
2009-12-02,63.51,64.24,63.44,63.88,10896100,61.70
2009-12-01,62.95,63.66,62.95,63.51,12302300,61.35
2009-11-30,62.78,62.98,62.24,62.84,10815400,60.70
2009-11-27,62.52,63.09,62.01,62.89,6081200,60.75
2009-11-25,63.38,63.44,62.93,63.30,7186700,61.14
2009-11-24,62.93,63.40,62.65,63.18,9681200,61.03
2009-11-23,62.49,63.10,62.42,62.69,13868100,60.55
2009-11-20,61.82,62.62,61.72,62.31,16300200,60.19
2009-11-19,62.24,62.49,61.64,62.43,13298200,59.83
2009-11-18,62.07,62.49,61.95,62.32,11522100,59.72
2009-11-17,61.96,62.44,61.79,62.17,11421400,59.58
2009-11-16,61.45,62.35,61.41,62.19,13767500,59.60
2009-11-13,61.09,61.58,61.04,61.43,9950500,58.87
2009-11-12,60.64,61.43,60.62,61.15,13683100,58.60
2009-11-11,60.90,61.07,60.65,60.87,11179500,58.33
2009-11-10,60.74,61.39,60.60,61.23,11776500,58.68
2009-11-09,60.42,60.75,60.29,60.75,11773800,58.22
2009-11-06,59.94,60.34,59.57,60.30,8518500,57.79
2009-11-05,59.81,60.20,59.68,59.98,9190300,57.48
2009-11-04,59.13,60.06,58.97,59.52,13928700,57.04
2009-11-03,60.04,60.04,58.80,58.93,17177000,56.48
2009-11-02,59.15,59.87,58.91,59.49,12297500,57.01
2009-10-30,59.71,59.88,58.78,59.05,20966900,56.59
2009-10-29,59.82,60.02,59.51,59.86,13954500,57.37
2009-10-28,60.02,60.10,59.50,59.57,13837000,57.09
2009-10-27,60.30,60.40,59.94,60.02,10269600,57.52
2009-10-26,60.69,60.93,59.96,60.09,11809200,57.59
2009-10-23,60.86,61.05,60.12,60.54,10743900,58.02
2009-10-22,60.15,61.24,60.04,60.94,9926600,58.40
2009-10-21,60.60,61.08,60.28,60.31,12529900,57.80
2009-10-20,61.31,61.59,60.51,60.59,15725600,58.07
2009-10-19,60.61,61.47,60.42,61.16,11443300,58.61
2009-10-16,60.57,60.71,60.25,60.46,13911200,57.94
2009-10-15,60.43,60.94,60.29,60.94,14076600,58.40
2009-10-14,61.21,61.24,60.14,60.55,18951100,58.03
2009-10-13,60.92,61.40,60.63,61.01,23501200,58.47
2009-10-12,61.89,62.74,61.87,62.53,12697200,59.93
2009-10-09,60.81,61.74,60.81,61.74,9247900,59.17
2009-10-08,61.07,61.28,60.88,60.94,9221000,58.40
2009-10-07,60.17,60.77,59.96,60.71,7271500,58.18
2009-10-06,60.08,60.54,59.34,60.29,11766000,57.78
2009-10-05,59.80,59.93,59.44,59.82,7113800,57.33
2009-10-02,59.82,60.20,59.42,59.73,9125400,57.24
2009-10-01,60.93,60.93,59.77,59.81,12207800,57.32
2009-09-30,61.02,61.09,60.33,60.89,11039300,58.35
2009-09-29,61.28,61.42,60.88,60.93,7556800,58.39
2009-09-28,60.70,61.54,60.45,61.27,8721100,58.72
2009-09-25,60.57,60.96,60.49,60.62,7883600,58.09
2009-09-24,60.89,61.00,60.59,60.72,9290700,58.19
2009-09-23,61.16,61.28,60.70,60.77,11175400,58.24
2009-09-22,60.87,61.17,60.35,61.08,9997200,58.54
2009-09-21,60.45,60.89,60.42,60.67,7237900,58.14
2009-09-18,61.04,61.25,60.71,60.78,14463600,58.25
2009-09-17,60.20,60.90,60.17,60.77,12261500,58.24
2009-09-16,60.31,60.35,59.74,60.19,10831200,57.68
2009-09-15,60.53,60.53,59.81,60.15,8321100,57.64
2009-09-14,60.34,60.73,60.21,60.34,6654400,57.83
2009-09-11,60.70,60.89,60.23,60.42,8480200,57.90
2009-09-10,61.04,61.05,60.42,60.66,8825300,58.13
2009-09-09,60.78,61.13,60.66,60.92,9303100,58.38
2009-09-08,60.77,60.77,59.99,60.57,8792600,58.05
2009-09-04,59.72,60.35,59.63,60.32,7425300,57.81
2009-09-03,59.84,59.84,59.28,59.69,8722700,57.20
2009-09-02,59.67,60.02,59.47,59.76,8587000,57.27
2009-09-01,60.35,60.75,59.62,59.94,11890800,57.44
2009-08-31,60.04,60.59,59.96,60.44,10181300,57.92
2009-08-28,60.75,60.75,60.06,60.29,10897800,57.78
2009-08-27,60.57,60.73,59.95,60.49,11027900,57.97
2009-08-26,61.26,61.35,60.51,60.63,10865500,58.10
2009-08-25,61.02,61.49,60.85,61.14,10808100,58.59
2009-08-24,61.18,61.28,60.69,61.28,10500700,58.73
2009-08-21,61.09,61.42,60.61,61.03,12594000,58.49
2009-08-20,60.55,61.19,60.18,60.95,9955000,57.94
2009-08-19,59.77,60.49,59.68,60.37,10498900,57.39
2009-08-18,59.95,59.95,59.50,59.80,8803000,56.85
2009-08-17,59.60,60.20,59.59,59.82,12926100,56.87
2009-08-14,60.42,60.70,59.64,60.08,8961000,57.11
2009-08-13,60.69,60.69,60.05,60.32,8338200,57.34
2009-08-12,60.26,61.05,60.03,60.59,8219600,57.60
2009-08-11,60.68,60.92,60.15,60.22,8302200,57.25
2009-08-10,60.08,60.72,59.55,60.72,9519100,57.72
2009-08-07,59.96,60.43,59.85,59.90,9974900,56.94
2009-08-06,60.67,60.67,59.70,59.93,10835400,56.97
2009-08-05,61.19,61.23,60.29,60.45,8575200,57.47
2009-08-04,61.15,61.15,60.67,61.06,8906600,58.05
2009-08-03,61.16,61.19,60.43,61.10,11178800,58.08
2009-07-31,61.83,62.17,60.78,60.89,13230900,57.88
2009-07-30,61.66,62.47,61.52,61.79,12636500,58.74
2009-07-29,60.74,61.44,60.69,61.16,10522700,58.14
2009-07-28,61.03,61.57,60.60,60.92,9025500,57.91
2009-07-27,61.49,61.69,60.62,61.27,7937700,58.25
2009-07-24,60.26,61.62,60.22,61.51,11413300,58.47
2009-07-23,59.26,60.35,59.10,60.22,12494700,57.25
2009-07-22,59.45,59.84,58.95,59.19,9358600,56.27
2009-07-21,59.33,59.90,58.82,59.49,11222600,56.55
2009-07-20,59.46,59.46,58.74,59.06,9226300,56.14
2009-07-17,59.56,59.56,58.74,59.23,11311000,56.31
2009-07-16,58.94,59.70,58.82,59.25,11596000,56.33
2009-07-15,58.46,59.00,58.22,58.96,12986200,56.05
2009-07-14,58.00,58.71,57.44,58.23,20433700,55.36
2009-07-13,56.91,57.86,56.77,57.72,13564900,54.87
2009-07-10,56.34,57.38,56.25,56.93,13661800,54.12
2009-07-09,57.10,57.25,56.29,56.69,11324800,53.89
2009-07-08,56.45,57.22,56.23,57.08,15414200,54.26
2009-07-07,56.61,56.71,56.13,56.23,9678600,53.45
2009-07-06,56.11,56.76,55.71,56.62,12879500,53.83
2009-07-02,56.73,56.73,55.95,55.98,15118600,53.22
2009-07-01,56.82,57.18,56.39,57.07,15318000,54.25
2009-06-30,57.23,57.23,56.23,56.80,15974700,54.00
2009-06-29,56.61,57.00,56.03,56.96,13811100,54.15
2009-06-26,56.21,56.60,55.65,56.60,32295700,53.81
2009-06-25,55.31,56.44,55.12,56.27,14239900,53.49
2009-06-24,55.26,55.83,55.04,55.46,12467600,52.72
2009-06-23,55.54,55.59,54.91,55.01,12447400,52.29
2009-06-22,55.87,55.96,55.38,55.49,13237400,52.75
2009-06-19,56.30,56.65,55.91,56.09,19334700,53.32
2009-06-18,55.37,56.17,55.01,55.79,12103400,53.04
2009-06-17,54.68,55.53,54.55,55.20,13061800,52.48
2009-06-16,55.01,55.32,54.59,54.62,12606700,51.92
2009-06-15,55.84,55.98,54.54,54.75,14810500,52.05
2009-06-12,55.88,56.54,55.72,56.06,11882300,53.29
2009-06-11,55.65,56.48,55.61,56.05,12778400,53.28
2009-06-10,56.02,56.25,55.22,55.66,13263900,52.91
2009-06-09,56.03,56.25,55.65,55.70,11173700,52.95
2009-06-08,55.72,56.14,55.16,55.63,9891200,52.88
2009-06-05,55.81,56.20,55.14,55.93,10215400,53.17
2009-06-04,56.36,56.40,55.47,55.84,12219700,53.08
2009-06-03,55.88,56.30,55.66,56.16,11191300,53.39
2009-06-02,56.05,56.48,55.62,56.21,10277000,53.44
2009-06-01,55.75,56.05,55.27,55.78,12454200,53.03
2009-05-29,54.59,55.28,54.00,55.16,12505200,52.44
2009-05-28,54.25,54.92,53.86,54.53,10890800,51.84
2009-05-27,55.44,55.50,54.16,54.22,12480300,51.54
2009-05-26,54.69,55.42,54.12,55.26,11389200,52.53
2009-05-22,55.10,55.44,54.63,54.77,7425900,52.07
2009-05-21,55.43,55.58,54.45,54.99,12492700,52.28
2009-05-20,56.22,56.48,55.80,55.87,13729800,52.65
2009-05-19,56.21,56.21,55.70,55.89,13350400,52.67
2009-05-18,55.80,56.12,55.22,56.05,12879100,52.82
2009-05-15,55.00,55.44,54.71,55.41,16430700,52.21
2009-05-14,55.32,55.40,54.76,55.02,11986300,51.85
2009-05-13,54.70,55.44,54.51,55.15,10972400,51.97
2009-05-12,54.48,55.17,53.90,55.00,11826000,51.83
2009-05-11,54.56,54.87,54.00,54.11,13073000,50.99
2009-05-08,55.07,55.50,54.70,54.98,13030600,51.81
2009-05-07,53.88,55.00,53.54,54.89,15243000,51.72
2009-05-06,54.75,54.75,53.58,54.21,16616500,51.08
2009-05-05,53.75,54.40,53.45,54.36,13320600,51.22
2009-05-04,52.61,53.90,52.60,53.76,15114500,50.66
2009-05-01,52.53,52.59,51.67,52.59,12504500,49.56
2009-04-30,51.47,52.61,51.35,52.36,20004600,49.34
2009-04-29,51.05,51.09,50.12,51.03,18496500,48.09
2009-04-28,50.78,51.28,50.41,50.65,12084100,47.73
2009-04-27,51.32,51.71,50.63,50.86,13055900,47.93
2009-04-24,51.76,51.84,50.64,50.92,14767300,47.98
2009-04-23,51.38,51.51,50.31,51.40,14595000,48.43
2009-04-22,52.10,52.15,51.11,51.18,13348300,48.23
2009-04-21,52.55,52.88,52.00,52.46,12236500,49.43
2009-04-20,53.17,53.49,52.34,52.47,15308900,49.44
2009-04-17,52.50,53.37,52.25,53.05,17691800,49.99
2009-04-16,51.91,52.32,51.55,52.20,12216300,49.19
2009-04-15,51.79,52.08,51.35,51.77,11502500,48.78
2009-04-14,51.99,52.46,51.21,51.37,20768400,48.41
2009-04-13,51.27,51.56,51.00,51.15,12067200,48.20
2009-04-09,51.99,52.06,51.10,51.41,15056300,48.44
2009-04-08,51.54,51.87,51.20,51.45,10935000,48.48
2009-04-07,51.89,52.00,51.28,51.36,13130100,48.40
2009-04-06,52.03,52.54,51.67,52.20,12768700,49.19
2009-04-03,53.00,53.30,51.75,52.15,15213700,49.14
2009-04-02,53.29,54.13,52.66,52.97,17418900,49.91
2009-04-01,52.30,53.20,51.88,53.04,13730300,49.98
2009-03-31,53.36,53.50,52.41,52.60,18517700,49.57
2009-03-30,52.54,53.46,52.36,53.01,15743200,49.95
2009-03-27,52.69,53.29,52.55,52.83,11293600,49.78
2009-03-26,53.08,53.70,52.25,52.90,14574000,49.85
2009-03-25,52.98,53.27,52.01,52.86,15822000,49.81
2009-03-24,52.99,53.60,52.31,52.70,17093700,49.66
2009-03-23,52.38,53.23,51.67,53.23,18822300,50.16
2009-03-20,51.09,52.00,50.89,51.67,27591800,48.69
2009-03-19,51.16,51.16,49.49,50.06,18963600,47.17
2009-03-18,50.69,51.58,50.25,50.66,16730400,47.74
2009-03-17,50.70,50.79,49.46,50.72,17325700,47.79
2009-03-16,51.13,51.51,50.65,50.73,16547600,47.80
2009-03-13,49.68,50.79,49.25,50.64,16509600,47.72
2009-03-12,47.72,49.32,47.33,49.00,16337000,46.17
2009-03-11,48.22,48.73,47.57,47.90,16569300,45.14
2009-03-10,47.23,47.87,46.93,47.78,21883400,45.02
2009-03-09,47.46,47.75,46.25,46.60,23304900,43.91
2009-03-06,47.60,48.59,47.01,47.97,19202100,45.20
2009-03-05,48.31,48.61,47.41,47.67,22344000,44.92
2009-03-04,47.78,49.37,47.39,49.10,24253500,46.27
2009-03-03,47.98,48.53,47.34,47.64,25987400,44.89
2009-03-02,49.03,49.43,47.84,47.92,27902900,45.16
2009-02-27,51.59,52.00,49.94,50.00,29873300,47.12
2009-02-26,54.49,54.49,52.30,52.44,21284600,49.41
